dataset,dataset_label,sample_id,variant,variant_label,absolute_error,relative_error,signed_error,predicted_count,gt_count,gt_value,inside_gt_interval,within_1,within_10_pct
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_036,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,12,56,44,77.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_037,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,8,58,50,85.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_038,E5_imggen_overlay_vlm,ImgGen overlay,94,2.2651,129,153,24,41.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_039,E5_imggen_overlay_vlm,ImgGen overlay,2,0.046,-2,24,26,43.5,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_040,E5_imggen_overlay_vlm,ImgGen overlay,19,0.3248,-19,8,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_041,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,29,67,38,63.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_042,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,13,44,31,56.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_043,E5_imggen_overlay_vlm,ImgGen overlay,8,0.1368,-8,19,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_044,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,16,66,50,117.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_045,E5_imggen_overlay_vlm,ImgGen overlay,7,0.2692,39,49,10,26.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_046,E5_imggen_overlay_vlm,ImgGen overlay,35,0.4861,-35,6,41,72.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_047,E5_imggen_overlay_vlm,ImgGen overlay,2,0.0202,120,160,40,99.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_048,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,43,54,11,44.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_049,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,28,50,22,49.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_050,E5_imggen_overlay_vlm,ImgGen overlay,4,0.0889,72,83,11,45.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E6_sam3_deterministic,SAM3 mask,0,0.0,0,0,0,1.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E6_sam3_deterministic,SAM3 mask,0,0.0,5,13,8,18.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E6_sam3_deterministic,SAM3 mask,0,0.0,5,9,4,9.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E6_sam3_deterministic,SAM3 mask,5,0.2857,-5,0,5,17.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E6_sam3_deterministic,SAM3 mask,16,0.4507,-16,0,16,35.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_005,E6_sam3_deterministic,SAM3 mask,7,0.5,-7,0,7,14.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_006,E6_sam3_deterministic,SAM3 mask,5,0.5,-5,0,5,10.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_007,E6_sam3_deterministic,SAM3 mask,4,0.5333,-4,0,4,7.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_008,E6_sam3_deterministic,SAM3 mask,1,0.2222,-1,0,1,4.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_009,E6_sam3_deterministic,SAM3 mask,3,0.4286,-3,1,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_010,E6_sam3_deterministic,SAM3 mask,7,0.2258,-7,8,15,31.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_011,E6_sam3_deterministic,SAM3 mask,24,1.7143,36,44,8,14.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_012,E6_sam3_deterministic,SAM3 mask,0,0.0,3,10,7,11.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_013,E6_sam3_deterministic,SAM3 mask,0,0.0,10,20,10,16.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_014,E6_sam3_deterministic,SAM3 mask,4,0.381,-4,2,6,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_015,E6_sam3_deterministic,SAM3 mask,4,0.381,-4,0,4,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_016,E6_sam3_deterministic,SAM3 mask,3,0.2609,12,19,7,11.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_017,E6_sam3_deterministic,SAM3 mask,1,0.25,-1,1,2,4.0,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_018,E6_sam3_deterministic,SAM3 mask,6,0.375,-6,0,6,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_019,E6_sam3_deterministic,SAM3 mask,38,0.4393,-38,9,47,86.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_020,E6_sam3_deterministic,SAM3 mask,4,0.5,-4,0,4,8.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_021,E6_sam3_deterministic,SAM3 mask,5,0.4545,15,21,6,11.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_022,E6_sam3_deterministic,SAM3 mask,8,0.5926,-8,0,8,13.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_023,E6_sam3_deterministic,SAM3 mask,0,0.0,12,20,8,16.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_024,E6_sam3_deterministic,SAM3 mask,2,0.2857,8,12,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_025,E6_sam3_deterministic,SAM3 mask,2,0.3636,-2,0,2,5.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_026,E6_sam3_deterministic,SAM3 mask,6,0.5714,-6,0,6,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_027,E6_sam3_deterministic,SAM3 mask,8,0.4571,-8,0,8,17.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_028,E6_sam3_deterministic,SAM3 mask,7,0.4242,-7,0,7,16.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_029,E6_sam3_deterministic,SAM3 mask,1,0.4,-1,0,1,2.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_030,E6_sam3_deterministic,SAM3 mask,22,0.5301,-22,2,24,41.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_031,E6_sam3_deterministic,SAM3 mask,11,1.8333,19,21,2,6.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_032,E6_sam3_deterministic,SAM3 mask,6,0.4615,-6,2,8,13.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_033,E6_sam3_deterministic,SAM3 mask,4,0.3333,-4,2,6,12.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_034,E6_sam3_deterministic,SAM3 mask,4,0.5714,-4,0,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_035,E6_sam3_deterministic,SAM3 mask,0,0.0,10,14,4,10.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_036,E6_sam3_deterministic,SAM3 mask,2,0.3077,7,11,4,6.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_037,E6_sam3_deterministic,SAM3 mask,10,0.3774,-10,2,12,26.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_038,E6_sam3_deterministic,SAM3 mask,0,0.0,1,4,3,6.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_039,E6_sam3_deterministic,SAM3 mask,15,0.4688,-15,3,18,32.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_000,E6_sam3_deterministic,SAM3 mask,11,0.6667,34,39,5,16.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_001,E6_sam3_deterministic,SAM3 mask,3,0.1111,-3,12,15,27.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_002,E6_sam3_deterministic,SAM3 mask,18,0.4737,-18,3,21,38.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_003,E6_sam3_deterministic,SAM3 mask,7,0.4375,-7,3,10,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_004,E6_sam3_deterministic,SAM3 mask,9,1.125,17,21,4,8.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_005,E6_sam3_deterministic,SAM3 mask,3,0.1224,-3,0,3,24.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_006,E6_sam3_deterministic,SAM3 mask,2,0.0256,-2,4,6,78.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_007,E6_sam3_deterministic,SAM3 mask,15,0.2752,-15,5,20,54.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_008,E6_sam3_deterministic,SAM3 mask,30,0.4196,-30,5,35,71.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_009,E6_sam3_deterministic,SAM3 mask,81,0.383,-81,2,83,211.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_010,E6_sam3_deterministic,SAM3 mask,30,0.6452,-30,1,31,46.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_011,E6_sam3_deterministic,SAM3 mask,0,0.0,1,2,1,2.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_012,E6_sam3_deterministic,SAM3 mask,5,0.3333,31,33,2,15.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_013,E6_sam3_deterministic,SAM3 mask,1,0.2857,-1,1,2,3.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_014,E6_sam3_deterministic,SAM3 mask,19,2.5333,28,31,3,7.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_015,E6_sam3_deterministic,SAM3 mask,12,2.1818,17,20,3,5.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_016,E6_sam3_deterministic,SAM3 mask,0,0.0,9,12,3,8.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_017,E6_sam3_deterministic,SAM3 mask,15,5.0,19,20,1,3.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_018,E6_sam3_deterministic,SAM3 mask,5,3.3333,6,7,1,1.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_019,E6_sam3_deterministic,SAM3 mask,1,0.3333,3,5,2,3.0,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_020,E6_sam3_deterministic,SAM3 mask,19,4.75,23,25,2,4.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_021,E6_sam3_deterministic,SAM3 mask,1,0.027,-1,22,23,37.0,False,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_022,E6_sam3_deterministic,SAM3 mask,7,0.7778,15,20,5,9.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_023,E6_sam3_deterministic,SAM3 mask,0,0.0,11,22,11,21.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_024,E6_sam3_deterministic,SAM3 mask,0,0.0,15,33,18,28.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_025,E6_sam3_deterministic,SAM3 mask,0,0.0,13,24,11,18.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_026,E6_sam3_deterministic,SAM3 mask,22,1.5172,33,42,9,14.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_027,E6_sam3_deterministic,SAM3 mask,0,0.0,2,50,48,92.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_028,E6_sam3_deterministic,SAM3 mask,6,0.1101,-6,19,25,54.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_029,E6_sam3_deterministic,SAM3 mask,22,0.3284,-22,10,32,67.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_030,E6_sam3_deterministic,SAM3 mask,1,0.0115,-1,50,51,87.0,False,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_031,E6_sam3_deterministic,SAM3 mask,13,0.3291,-13,12,25,39.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_032,E6_sam3_deterministic,SAM3 mask,12,0.1519,-12,37,49,79.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_033,E6_sam3_deterministic,SAM3 mask,17,0.2329,-17,28,45,73.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_034,E6_sam3_deterministic,SAM3 mask,45,0.5921,-45,4,49,76.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_035,E6_sam3_deterministic,SAM3 mask,0,0.0,3,36,33,62.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_036,E6_sam3_deterministic,SAM3 mask,0,0.0,8,52,44,77.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_037,E6_sam3_deterministic,SAM3 mask,0,0.0,2,52,50,85.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_038,E6_sam3_deterministic,SAM3 mask,0,0.0,28,52,24,41.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_039,E6_sam3_deterministic,SAM3 mask,0,0.0,2,28,26,43.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_040,E6_sam3_deterministic,SAM3 mask,26,0.4444,-26,1,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_041,E6_sam3_deterministic,SAM3 mask,0,0.0,23,61,38,63.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_042,E6_sam3_deterministic,SAM3 mask,21,0.3717,-21,10,31,56.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_043,E6_sam3_deterministic,SAM3 mask,20,0.3419,-20,7,27,58.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_044,E6_sam3_deterministic,SAM3 mask,4,0.0342,-4,46,50,117.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_045,E6_sam3_deterministic,SAM3 mask,7,0.2692,-7,3,10,26.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_046,E6_sam3_deterministic,SAM3 mask,33,0.4583,-33,8,41,72.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_047,E6_sam3_deterministic,SAM3 mask,5,0.0505,-5,35,40,99.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_048,E6_sam3_deterministic,SAM3 mask,0,0.0,33,44,11,44.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_049,E6_sam3_deterministic,SAM3 mask,0,0.0,20,42,22,49.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_050,E6_sam3_deterministic,SAM3 mask,0,0.0,41,52,11,45.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,0,0,0,1.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,4,12,8,18.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,3,7,4,9.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E7_sam3_overlay_vlm,SAM3 overlay,5,0.2857,-5,0,5,17.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E7_sam3_overlay_vlm,SAM3 overlay,16,0.4507,-16,0,16,35.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_005,E7_sam3_overlay_vlm,SAM3 overlay,7,0.5,-7,0,7,14.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_006,E7_sam3_overlay_vlm,SAM3 overlay,5,0.5,-5,0,5,10.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_007,E7_sam3_overlay_vlm,SAM3 overlay,4,0.5333,-4,0,4,7.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_008,E7_sam3_overlay_vlm,SAM3 overlay,1,0.2222,-1,0,1,4.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_009,E7_sam3_overlay_vlm,SAM3 overlay,3,0.4286,-3,1,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_010,E7_sam3_overlay_vlm,SAM3 overlay,6,0.1935,-6,9,15,31.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_011,E7_sam3_overlay_vlm,SAM3 overlay,24,1.7143,36,44,8,14.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_012,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,3,10,7,11.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_013,E7_sam3_overlay_vlm,SAM3 overlay,4,0.25,16,26,10,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_014,E7_sam3_overlay_vlm,SAM3 overlay,4,0.381,-4,2,6,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_015,E7_sam3_overlay_vlm,SAM3 overlay,4,0.381,-4,0,4,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_016,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,5,12,7,11.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_017,E7_sam3_overlay_vlm,SAM3 overlay,1,0.25,-1,1,2,4.0,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_018,E7_sam3_overlay_vlm,SAM3 overlay,6,0.375,-6,0,6,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_019,E7_sam3_overlay_vlm,SAM3 overlay,37,0.4277,-37,10,47,86.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_020,E7_sam3_overlay_vlm,SAM3 overlay,4,0.5,-4,0,4,8.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_021,E7_sam3_overlay_vlm,SAM3 overlay,5,0.4545,15,21,6,11.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_022,E7_sam3_overlay_vlm,SAM3 overlay,8,0.5926,-8,0,8,13.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_023,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,11,19,8,16.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_024,E7_sam3_overlay_vlm,SAM3 overlay,6,0.8571,12,16,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_025,E7_sam3_overlay_vlm,SAM3 overlay,2,0.3636,-2,0,2,5.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_026,E7_sam3_overlay_vlm,SAM3 overlay,6,0.5714,-6,0,6,10.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_027,E7_sam3_overlay_vlm,SAM3 overlay,8,0.4571,-8,0,8,17.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_028,E7_sam3_overlay_vlm,SAM3 overlay,7,0.4242,-7,0,7,16.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_029,E7_sam3_overlay_vlm,SAM3 overlay,1,0.4,-1,0,1,2.5,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_030,E7_sam3_overlay_vlm,SAM3 overlay,22,0.5301,-22,2,24,41.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_031,E7_sam3_overlay_vlm,SAM3 overlay,11,1.8333,19,21,2,6.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_032,E7_sam3_overlay_vlm,SAM3 overlay,6,0.4615,-6,2,8,13.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_033,E7_sam3_overlay_vlm,SAM3 overlay,5,0.4167,-5,1,6,12.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_034,E7_sam3_overlay_vlm,SAM3 overlay,4,0.5714,-4,0,4,7.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_035,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,10,14,4,10.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_036,E7_sam3_overlay_vlm,SAM3 overlay,5,0.7692,10,14,4,6.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_037,E7_sam3_overlay_vlm,SAM3 overlay,10,0.3774,-10,2,12,26.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_038,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,2,5,3,6.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_039,E7_sam3_overlay_vlm,SAM3 overlay,9,0.2812,-9,9,18,32.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_000,E7_sam3_overlay_vlm,SAM3 overlay,10,0.6061,33,38,5,16.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_001,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,7,22,15,27.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_002,E7_sam3_overlay_vlm,SAM3 overlay,18,0.4737,-18,3,21,38.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_003,E7_sam3_overlay_vlm,SAM3 overlay,8,0.5,-8,2,10,16.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_004,E7_sam3_overlay_vlm,SAM3 overlay,8,1.0,16,20,4,8.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_005,E7_sam3_overlay_vlm,SAM3 overlay,3,0.1224,-3,0,3,24.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_006,E7_sam3_overlay_vlm,SAM3 overlay,2,0.0256,-2,4,6,78.0,False,False,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_007,E7_sam3_overlay_vlm,SAM3 overlay,15,0.2752,-15,5,20,54.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_008,E7_sam3_overlay_vlm,SAM3 overlay,31,0.4336,-31,4,35,71.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_009,E7_sam3_overlay_vlm,SAM3 overlay,81,0.383,-81,2,83,211.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_010,E7_sam3_overlay_vlm,SAM3 overlay,30,0.6452,-30,1,31,46.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_011,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,1,2,1,2.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_012,E7_sam3_overlay_vlm,SAM3 overlay,14,0.9333,40,42,2,15.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_013,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,0,2,2,3.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_014,E7_sam3_overlay_vlm,SAM3 overlay,20,2.6667,29,32,3,7.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_015,E7_sam3_overlay_vlm,SAM3 overlay,8,1.4545,13,16,3,5.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_016,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,9,12,3,8.5,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_017,E7_sam3_overlay_vlm,SAM3 overlay,21,7.0,25,26,1,3.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_018,E7_sam3_overlay_vlm,SAM3 overlay,13,8.6667,14,15,1,1.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_019,E7_sam3_overlay_vlm,SAM3 overlay,1,0.3333,3,5,2,3.0,False,True,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_020,E7_sam3_overlay_vlm,SAM3 overlay,24,6.0,28,30,2,4.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_021,E7_sam3_overlay_vlm,SAM3 overlay,1,0.027,-1,22,23,37.0,False,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_022,E7_sam3_overlay_vlm,SAM3 overlay,8,0.8889,16,21,5,9.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_023,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,11,22,11,21.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_024,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,15,33,18,28.0,True,True,True
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_025,E7_sam3_overlay_vlm,SAM3 overlay,4,0.2222,18,29,11,18.0,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_026,E7_sam3_overlay_vlm,SAM3 overlay,40,2.7586,51,60,9,14.5,False,False,False
validation_unc_luca,Rettenberger Uncertainty,luca_unc_low_mag_027,E7_sam3_overlay_vlm,SAM3 overlay,0,0.0,15,63,48,92.0,True,True,True
